user_id,id,created_at,recovery_status,cash_request_id,category,total_amount
21550.0,5893,2020-06-30 10:30:56.424892+00:00,Normal Payment,,No Fee,0.0
45863.0,20839,2020-10-13 11:28:22.664226+00:00,Normal Payment,20839.0,No Fee,5.0
45863.0,20839,2020-10-13 11:28:22.664226+00:00,Normal Payment,20839.0,No Fee,5.0
34576.0,11979,2020-08-11 12:53:33.710344+00:00,Normal Payment,11979.0,No Fee,5.0
29209.0,6760,2020-07-06 11:28:24.292910+00:00,Normal Payment,,No Fee,0.0
1817.0,7963,2020-07-14 11:23:31.488041+00:00,Normal Payment,7963.0,No Fee,5.0
33027.0,19272,2020-10-05 12:46:06.956436+00:00,Normal Payment,,No Fee,0.0
8787.0,3405,2020-06-15 19:27:21.340643+00:00,Normal Payment,,No Fee,0.0
17341.0,4401,2020-06-20 16:13:57.051774+00:00,Normal Payment,,No Fee,0.0
9912.0,5361,2020-06-25 16:14:35.289767+00:00,Normal Payment,,No Fee,0.0
20886.0,5115,2020-06-25 10:55:58.817693+00:00,Normal Payment,,No Fee,0.0
16364.0,4816,2020-06-23 13:15:04.021461+00:00,Normal Payment,,No Fee,0.0
22601.0,5491,2020-06-26 13:38:41.669229+00:00,Normal Payment,,No Fee,0.0
33175.0,7964,2020-07-14 11:33:52.937645+00:00,Normal Payment,,No Fee,0.0
11740.0,20851,2020-10-13 11:54:54.347141+00:00,Normal Payment,20851.0,No Fee,5.0
6166.0,2844,2020-06-10 01:50:28.247788+00:00,Normal Payment,,No Fee,0.0
10684.0,3785,2020-06-17 22:37:50.260747+00:00,completed,3785.0,rejected_direct_debit,5.0
19346.0,4402,2020-06-20 16:15:23.746446+00:00,Normal Payment,,No Fee,0.0
17370.0,9362,2020-07-22 08:46:26.323906+00:00,Normal Payment,,No Fee,0.0
15562.0,3475,2020-06-16 12:03:53.447973+00:00,Normal Payment,,No Fee,0.0
8723.0,3186,2020-06-12 17:51:21.463260+00:00,Normal Payment,,No Fee,0.0
20142.0,4599,2020-06-22 09:45:27.022868+00:00,Normal Payment,4599.0,No Fee,5.0
12168.0,3302,2020-06-14 15:36:54.424879+00:00,Normal Payment,,No Fee,0.0
10530.0,5657,2020-06-28 08:20:00.414533+00:00,completed,5657.0,rejected_direct_debit,5.0
4751.0,2990,2020-06-11 09:32:14.866317+00:00,Normal Payment,2990.0,No Fee,5.0
4751.0,2990,2020-06-11 09:32:14.866317+00:00,Normal Payment,2990.0,No Fee,5.0
8959.0,7977,2020-07-14 12:19:55.936441+00:00,Normal Payment,,No Fee,0.0
28487.0,6660,2020-07-05 11:27:47.797410+00:00,Normal Payment,6660.0,No Fee,5.0
16856.0,4368,2020-06-20 12:02:48.341498+00:00,Normal Payment,,No Fee,0.0
11639.0,3631,2020-06-17 12:57:38.037094+00:00,Normal Payment,,No Fee,0.0
20022.0,19244,2020-10-05 09:56:19.470697+00:00,Normal Payment,19244.0,No Fee,5.0
8757.0,4804,2020-06-23 12:10:40.554537+00:00,Normal Payment,4804.0,No Fee,5.0
8757.0,4804,2020-06-23 12:10:40.554537+00:00,Normal Payment,4804.0,No Fee,5.0
3219.0,8377,2020-07-16 04:25:35.219195+00:00,Normal Payment,,No Fee,0.0
5066.0,6517,2020-07-03 19:51:10.164478+00:00,Normal Payment,,No Fee,0.0
41787.0,16143,2020-09-15 05:21:12.593841+00:00,Normal Payment,16143.0,No Fee,5.0
15785.0,3598,2020-06-17 08:44:42.394940+00:00,Normal Payment,3598.0,No Fee,5.0
32972.0,19261,2020-10-05 10:58:43.470972+00:00,Normal Payment,19261.0,No Fee,5.0
16223.0,3658,2020-06-17 15:34:25.044930+00:00,Normal Payment,3658.0,No Fee,5.0
20868.0,4777,2020-06-23 09:40:52.702712+00:00,Normal Payment,,No Fee,0.0
16757.0,3786,2020-06-17 22:41:18.848955+00:00,Normal Payment,,No Fee,0.0
27006.0,7965,2020-07-14 11:34:26.482284+00:00,Normal Payment,,No Fee,0.0
20745.0,4818,2020-06-23 13:24:28.734629+00:00,Normal Payment,,No Fee,0.0
18531.0,7090,2020-07-08 08:46:38.938703+00:00,Normal Payment,,No Fee,0.0
24900.0,5790,2020-06-29 14:25:33.342000+00:00,Normal Payment,5790.0,No Fee,5.0
24900.0,5790,2020-06-29 14:25:33.342000+00:00,Normal Payment,5790.0,No Fee,5.0
15416.0,4163,2020-06-19 10:54:42.208388+00:00,Normal Payment,,No Fee,0.0
4973.0,3075,2020-06-12 00:41:19.569697+00:00,Normal Payment,,No Fee,0.0
7851.0,2880,2020-06-10 09:37:06.169106+00:00,completed,2880.0,rejected_direct_debit,5.0
7851.0,2880,2020-06-10 09:37:06.169106+00:00,completed,2880.0,No Fee,5.0
7851.0,2880,2020-06-10 09:37:06.169106+00:00,completed,2880.0,No Fee,5.0
7851.0,2880,2020-06-10 09:37:06.169106+00:00,completed,2880.0,No Fee,5.0
32664.0,7800,2020-07-13 12:34:08.512144+00:00,Normal Payment,7800.0,No Fee,5.0
32664.0,7800,2020-07-13 12:34:08.512144+00:00,Normal Payment,7800.0,No Fee,5.0
1267.0,8886,2020-07-18 18:35:49.371748+00:00,Normal Payment,8886.0,No Fee,5.0
14980.0,7092,2020-07-08 08:57:09.262836+00:00,Normal Payment,,No Fee,0.0
16914.0,12185,2020-08-12 12:34:41.756095+00:00,Normal Payment,,No Fee,0.0
90703.0,24132,2020-10-24 15:16:41.872423+00:00,Normal Payment,24132.0,No Fee,5.0
2109.0,8765,2020-07-17 20:59:34.431804+00:00,Normal Payment,,No Fee,0.0
30485.0,7243,2020-07-08 21:22:31.985356+00:00,Normal Payment,,No Fee,0.0
3903.0,2504,2020-06-03 07:37:30.635714+00:00,Normal Payment,2504.0,No Fee,5.0
3903.0,2504,2020-06-03 07:37:30.635714+00:00,Normal Payment,2504.0,No Fee,5.0
87512.0,25672,2020-10-28 15:36:04.478249+00:00,completed,25672.0,No Fee,5.0
87512.0,25672,2020-10-28 15:36:04.478249+00:00,completed,25672.0,No Fee,5.0
14980.0,3787,2020-06-17 22:43:49.935416+00:00,Normal Payment,,No Fee,0.0
2530.0,2612,2020-06-05 10:21:19.644808+00:00,completed,2612.0,rejected_direct_debit,5.0
19511.0,4435,2020-06-20 21:25:56.881571+00:00,Normal Payment,,No Fee,0.0
22083.0,5391,2020-06-25 18:54:55.796024+00:00,Normal Payment,,No Fee,0.0
84896.0,23997,2020-10-24 10:35:54.152668+00:00,Normal Payment,23997.0,No Fee,5.0
29185.0,11263,2020-08-07 05:52:39.740009+00:00,Normal Payment,11263.0,No Fee,5.0
30054.0,7690,2020-07-12 14:04:22.698939+00:00,Normal Payment,,No Fee,0.0
36137.0,13052,2020-08-19 10:12:44.062426+00:00,Normal Payment,13052.0,No Fee,5.0
18790.0,7088,2020-07-08 08:38:16.429635+00:00,Normal Payment,,No Fee,0.0
17848.0,3862,2020-06-18 08:00:52.011268+00:00,Normal Payment,,No Fee,0.0
18913.0,4297,2020-06-19 21:27:17.950047+00:00,Normal Payment,,No Fee,0.0
21911.0,8624,2020-07-17 10:32:11.631690+00:00,Normal Payment,,No Fee,0.0
7921.0,3260,2020-06-13 17:14:55.328360+00:00,Normal Payment,,No Fee,0.0
18538.0,3963,2020-06-18 15:03:06.435867+00:00,Normal Payment,,No Fee,0.0
6916.0,2895,2020-06-10 12:21:28.239094+00:00,completed,2895.0,rejected_direct_debit,5.0
7577.0,5392,2020-06-25 19:09:30.171683+00:00,Normal Payment,,No Fee,0.0
14617.0,4907,2020-06-24 04:52:55.003601+00:00,Normal Payment,,No Fee,0.0
29210.0,6763,2020-07-06 11:40:19.239524+00:00,Normal Payment,,No Fee,0.0
18178.0,4922,2020-06-24 07:49:13.051891+00:00,Normal Payment,,No Fee,0.0
35073.0,11982,2020-08-11 13:01:55.220478+00:00,Normal Payment,,No Fee,0.0
8489.0,5356,2020-06-25 15:59:41.324472+00:00,Normal Payment,5356.0,No Fee,5.0
15544.0,6655,2020-07-05 10:13:32.902627+00:00,Normal Payment,6655.0,No Fee,5.0
12067.0,8766,2020-07-17 21:02:14.999841+00:00,Normal Payment,,No Fee,0.0
9572.0,3479,2020-06-16 12:43:11.652768+00:00,Normal Payment,,No Fee,0.0
20243.0,4679,2020-06-22 16:51:52.511474+00:00,Normal Payment,4679.0,No Fee,5.0
31606.0,8030,2020-07-14 18:30:58.254714+00:00,Normal Payment,8030.0,No Fee,5.0
31606.0,8030,2020-07-14 18:30:58.254714+00:00,Normal Payment,8030.0,No Fee,5.0
2852.0,3473,2020-06-16 12:00:47.576138+00:00,Normal Payment,,No Fee,0.0
26239.0,6101,2020-07-01 09:54:55.907173+00:00,Normal Payment,,No Fee,0.0
27092.0,6273,2020-07-02 11:35:38.606196+00:00,Normal Payment,6273.0,No Fee,5.0
27092.0,6273,2020-07-02 11:35:38.606196+00:00,Normal Payment,6273.0,No Fee,5.0
20926.0,14219,2020-09-01 16:31:53.879921+00:00,Normal Payment,,No Fee,0.0
48027.0,20827,2020-10-13 10:48:04.895995+00:00,Normal Payment,20827.0,No Fee,5.0
87781.0,23241,2020-10-22 22:32:33.103748+00:00,Normal Payment,23241.0,No Fee,5.0
22177.0,5512,2020-06-26 15:42:50.025109+00:00,Normal Payment,5512.0,No Fee,5.0
22177.0,5512,2020-06-26 15:42:50.025109+00:00,Normal Payment,5512.0,No Fee,5.0
28120.0,11983,2020-08-11 13:11:42.400005+00:00,Normal Payment,11983.0,No Fee,5.0
28120.0,11983,2020-08-11 13:11:42.400005+00:00,Normal Payment,11983.0,No Fee,5.0
27985.0,14359,2020-09-03 12:21:34.713597+00:00,Normal Payment,14359.0,No Fee,5.0
7932.0,4497,2020-06-21 11:59:36.909668+00:00,Normal Payment,,No Fee,0.0
23783.0,9145,2020-07-20 19:23:50.350312+00:00,Normal Payment,,No Fee,0.0
16769.0,7782,2020-07-13 10:33:27.724909+00:00,Normal Payment,,No Fee,0.0
19955.0,9464,2020-07-22 22:58:39.422421+00:00,Normal Payment,9464.0,No Fee,5.0
19955.0,9464,2020-07-22 22:58:39.422421+00:00,Normal Payment,9464.0,No Fee,5.0
12824.0,3364,2020-06-15 13:58:20.332810+00:00,Normal Payment,,No Fee,0.0
14855.0,3264,2020-06-13 19:11:09.353412+00:00,Normal Payment,,No Fee,0.0
14304.0,8767,2020-07-17 21:07:19.283360+00:00,Normal Payment,8767.0,No Fee,5.0
14304.0,8767,2020-07-17 21:07:19.283360+00:00,Normal Payment,8767.0,No Fee,5.0
14304.0,8767,2020-07-17 21:07:19.283360+00:00,Normal Payment,8767.0,No Fee,5.0
17229.0,4498,2020-06-21 12:09:40.801137+00:00,Normal Payment,,No Fee,0.0
11794.0,3481,2020-06-16 12:56:05.683826+00:00,Normal Payment,,No Fee,0.0
14839.0,3261,2020-06-13 17:29:26.357495+00:00,Normal Payment,,No Fee,0.0
10337.0,10545,2020-08-02 09:55:52.819743+00:00,Normal Payment,,No Fee,0.0
19492.0,14483,2020-09-04 08:24:42.584121+00:00,Normal Payment,14483.0,No Fee,5.0
19492.0,14483,2020-09-04 08:24:42.584121+00:00,Normal Payment,14483.0,No Fee,5.0
19492.0,14483,2020-09-04 08:24:42.584121+00:00,Normal Payment,14483.0,No Fee,5.0
20015.0,7467,2020-07-10 10:58:09.750669+00:00,Normal Payment,,No Fee,0.0
7961.0,6533,2020-07-04 05:17:06.287733+00:00,Normal Payment,,No Fee,0.0
25064.0,5794,2020-06-29 14:36:33.905680+00:00,Normal Payment,,No Fee,0.0
6744.0,2927,2020-06-10 17:22:53.443728+00:00,Normal Payment,,No Fee,0.0
32640.0,7831,2020-07-13 15:20:50.090292+00:00,Normal Payment,,No Fee,0.0
23807.0,6003,2020-06-30 17:09:50.173595+00:00,Normal Payment,,No Fee,0.0
12441.0,14726,2020-09-05 17:01:56.717180+00:00,Normal Payment,,No Fee,0.0
1017.0,7117,2020-07-08 09:50:57.855455+00:00,Normal Payment,7117.0,No Fee,5.0
21194.0,5124,2020-06-25 11:49:37.796136+00:00,Normal Payment,5124.0,No Fee,5.0
21194.0,5124,2020-06-25 11:49:37.796136+00:00,Normal Payment,5124.0,No Fee,5.0
21194.0,5124,2020-06-25 11:49:37.796136+00:00,Normal Payment,5124.0,No Fee,5.0
12202.0,7778,2020-07-13 10:13:20.198376+00:00,Normal Payment,7778.0,No Fee,5.0
12202.0,7778,2020-07-13 10:13:20.198376+00:00,Normal Payment,7778.0,No Fee,5.0
27345.0,6336,2020-07-02 19:55:11.362345+00:00,Normal Payment,,No Fee,0.0
18338.0,4319,2020-06-20 06:31:26.395854+00:00,Normal Payment,,No Fee,0.0
8091.0,3527,2020-06-16 17:17:05.485487+00:00,Normal Payment,3527.0,No Fee,5.0
17981.0,4904,2020-06-23 22:57:20.598727+00:00,Normal Payment,,No Fee,0.0
17712.0,3815,2020-06-18 04:28:31.218523+00:00,Normal Payment,3815.0,No Fee,5.0
17712.0,3815,2020-06-18 04:28:31.218523+00:00,Normal Payment,3815.0,No Fee,5.0
17712.0,3815,2020-06-18 04:28:31.218523+00:00,Normal Payment,3815.0,No Fee,5.0
17712.0,3815,2020-06-18 04:28:31.218523+00:00,Normal Payment,3815.0,No Fee,5.0
25804.0,7783,2020-07-13 10:35:16.444821+00:00,Normal Payment,,No Fee,0.0
14533.0,3200,2020-06-12 22:47:20.563552+00:00,Normal Payment,,No Fee,0.0
8199.0,3006,2020-06-11 11:19:50.406123+00:00,Normal Payment,,No Fee,0.0
18651.0,7609,2020-07-11 13:06:34.653819+00:00,Normal Payment,,No Fee,0.0
18047.0,6341,2020-07-02 20:32:42.110844+00:00,Normal Payment,,No Fee,0.0
3439.0,3448,2020-06-16 08:04:37.600447+00:00,Normal Payment,,No Fee,0.0
20685.0,7607,2020-07-11 12:45:44.382557+00:00,completed,7607.0,rejected_direct_debit,5.0
6823.0,6826,2020-07-06 22:29:28.929476+00:00,Normal Payment,6826.0,No Fee,5.0
6823.0,6826,2020-07-06 22:29:28.929476+00:00,Normal Payment,6826.0,No Fee,5.0
19724.0,6638,2020-07-05 08:37:19.957073+00:00,Normal Payment,6638.0,No Fee,5.0
425.0,10582,2020-08-02 16:09:26.881708+00:00,Normal Payment,,No Fee,0.0
16378.0,3813,2020-06-18 04:20:38.523395+00:00,completed,3813.0,No Fee,5.0
16378.0,3813,2020-06-18 04:20:38.523395+00:00,completed,3813.0,No Fee,5.0
16378.0,3813,2020-06-18 04:20:38.523395+00:00,completed,3813.0,rejected_direct_debit,5.0
11722.0,7258,2020-07-09 02:59:07.059913+00:00,Normal Payment,,No Fee,0.0
26430.0,6722,2020-07-06 06:34:34.871830+00:00,Normal Payment,6722.0,No Fee,5.0
4580.0,2779,2020-06-09 12:37:13.360484+00:00,Normal Payment,2779.0,No Fee,5.0
4580.0,2779,2020-06-09 12:37:13.360484+00:00,Normal Payment,2779.0,No Fee,5.0
3276.0,3202,2020-06-12 22:57:21.396275+00:00,Normal Payment,,No Fee,0.0
34089.0,8906,2020-07-19 06:02:56.172872+00:00,Normal Payment,,No Fee,0.0
12852.0,2616,2020-06-05 11:36:24.116486+00:00,completed,2616.0,rejected_direct_debit,5.0
17370.0,3863,2020-06-18 08:01:24.032668+00:00,Normal Payment,,No Fee,0.0
18730.0,4187,2020-06-19 12:04:38.487602+00:00,Normal Payment,,No Fee,0.0
14584.0,20844,2020-10-13 11:44:33.427122+00:00,Normal Payment,20844.0,No Fee,5.0
3557.0,7339,2020-07-09 14:18:36.201943+00:00,Normal Payment,,No Fee,0.0
16711.0,10547,2020-08-02 10:02:33.448165+00:00,Normal Payment,,No Fee,0.0
28238.0,6580,2020-07-04 12:14:51.887971+00:00,Normal Payment,6580.0,No Fee,5.0
28238.0,6580,2020-07-04 12:14:51.887971+00:00,Normal Payment,6580.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
41679.0,16319,2020-09-15 23:31:17.070314+00:00,Normal Payment,16319.0,No Fee,5.0
88563.0,23938,2020-10-24 08:25:48.418366+00:00,Normal Payment,23938.0,No Fee,5.0
10853.0,2679,2020-06-07 08:50:06.272993+00:00,Normal Payment,,No Fee,0.0
57096.0,18716,2020-10-01 12:51:18.801623+00:00,completed,18716.0,No Fee,5.0
57096.0,18716,2020-10-01 12:51:18.801623+00:00,completed,18716.0,rejected_direct_debit,5.0
57096.0,18716,2020-10-01 12:51:18.801623+00:00,completed,18716.0,No Fee,5.0
57096.0,18716,2020-10-01 12:51:18.801623+00:00,completed,18716.0,No Fee,5.0
7320.0,23645,2020-10-23 16:34:13.371305+00:00,Normal Payment,23645.0,No Fee,5.0
10948.0,19376,2020-10-06 07:14:01.388967+00:00,Normal Payment,19376.0,No Fee,5.0
1267.0,3423,2020-06-16 05:48:56.366678+00:00,Normal Payment,,No Fee,0.0
57473.0,18725,2020-10-01 14:16:54.005592+00:00,Normal Payment,18725.0,No Fee,5.0
30732.0,7477,2020-07-10 12:05:26.741882+00:00,Normal Payment,,No Fee,0.0
35645.0,11886,2020-08-11 07:32:43.244100+00:00,completed,11886.0,rejected_direct_debit,5.0
7091.0,7314,2020-07-09 11:12:56.329440+00:00,Normal Payment,,No Fee,0.0
4813.0,7397,2020-07-09 21:29:00.771289+00:00,Normal Payment,,No Fee,0.0
4377.0,7398,2020-07-09 21:42:44.324867+00:00,Normal Payment,,No Fee,0.0
34172.0,9217,2020-07-21 09:29:20.901494+00:00,completed,9217.0,No Fee,5.0
34172.0,9217,2020-07-21 09:29:20.901494+00:00,completed,9217.0,rejected_direct_debit,5.0
14248.0,6910,2020-07-07 13:26:41.494584+00:00,Normal Payment,6910.0,No Fee,5.0
14248.0,6910,2020-07-07 13:26:41.494584+00:00,Normal Payment,6910.0,No Fee,5.0
34389.0,9855,2020-07-28 12:19:24.203172+00:00,Normal Payment,,No Fee,0.0
30845.0,7476,2020-07-10 12:04:12.318977+00:00,Normal Payment,,No Fee,0.0
5049.0,6916,2020-07-07 15:05:29.971087+00:00,Normal Payment,,No Fee,0.0
31566.0,14953,2020-09-07 11:38:13.361633+00:00,Normal Payment,14953.0,No Fee,5.0
31566.0,14953,2020-09-07 11:38:13.361633+00:00,Normal Payment,14953.0,No Fee,5.0
14755.0,3451,2020-06-16 08:19:12.767618+00:00,Normal Payment,,No Fee,0.0
22084.0,5533,2020-06-26 19:08:34.052259+00:00,Normal Payment,,No Fee,0.0
17026.0,3741,2020-06-17 20:15:55.556139+00:00,Normal Payment,,No Fee,0.0
24489.0,6896,2020-07-07 11:30:03.753346+00:00,Normal Payment,,No Fee,0.0
9489.0,7391,2020-07-09 20:52:38.950054+00:00,Normal Payment,7391.0,No Fee,5.0
17098.0,12900,2020-08-18 08:24:15.191269+00:00,completed,12900.0,No Fee,5.0
17098.0,12900,2020-08-18 08:24:15.191269+00:00,completed,12900.0,rejected_direct_debit,5.0
13768.0,7001,2020-07-07 20:22:38.773603+00:00,Normal Payment,,No Fee,0.0
7922.0,7785,2020-07-13 10:40:04.375938+00:00,Normal Payment,,No Fee,0.0
5830.0,4786,2020-06-23 10:22:53.902322+00:00,Normal Payment,,No Fee,0.0
11297.0,2706,2020-06-08 08:42:59.471248+00:00,completed,2706.0,rejected_direct_debit,5.0
14918.0,7099,2020-07-08 09:01:49.416906+00:00,Normal Payment,,No Fee,0.0
16986.0,4050,2020-06-18 20:36:34.000321+00:00,Normal Payment,,No Fee,0.0
19521.0,4979,2020-06-24 13:27:07.663856+00:00,Normal Payment,,No Fee,0.0
37078.0,14608,2020-09-05 02:15:23.233837+00:00,Normal Payment,,No Fee,0.0
18550.0,8490,2020-07-16 13:26:32.573054+00:00,Normal Payment,,No Fee,0.0
7281.0,6553,2020-07-04 09:53:57.283681+00:00,Normal Payment,,No Fee,0.0
54516.0,18506,2020-09-30 07:47:49.768754+00:00,Normal Payment,18506.0,No Fee,5.0
26751.0,7904,2020-07-14 05:49:05.204652+00:00,Normal Payment,,No Fee,0.0
18591.0,14350,2020-09-03 11:22:05.944310+00:00,Normal Payment,14350.0,No Fee,5.0
29760.0,6897,2020-07-07 11:32:52.065240+00:00,Normal Payment,,No Fee,0.0
14291.0,11989,2020-08-11 13:44:34.737171+00:00,Normal Payment,,No Fee,0.0
8247.0,7121,2020-07-08 10:49:03.276840+00:00,Normal Payment,,No Fee,0.0
31530.0,7692,2020-07-12 14:39:23.480458+00:00,Normal Payment,,No Fee,0.0
8589.0,4199,2020-06-19 13:05:41.705635+00:00,Normal Payment,,No Fee,0.0
17190.0,4051,2020-06-18 20:37:56.686410+00:00,Normal Payment,,No Fee,0.0
21367.0,4999,2020-06-24 15:58:13.506157+00:00,Normal Payment,,No Fee,0.0
14978.0,8489,2020-07-16 13:23:09.896005+00:00,Normal Payment,,No Fee,0.0
15811.0,8601,2020-07-17 08:03:49.490204+00:00,Normal Payment,,No Fee,0.0
8705.0,6371,2020-07-03 01:25:23.084254+00:00,Normal Payment,,No Fee,0.0
17637.0,4200,2020-06-19 13:06:04.154678+00:00,Normal Payment,,No Fee,0.0
9166.0,4326,2020-06-20 07:23:33.571786+00:00,Normal Payment,,No Fee,0.0
8746.0,9295,2020-07-21 17:11:33.363791+00:00,Normal Payment,,No Fee,0.0
13964.0,4980,2020-06-24 13:28:06.146241+00:00,Normal Payment,,No Fee,0.0
32585.0,7868,2020-07-13 20:29:07.409263+00:00,Normal Payment,,No Fee,0.0
19291.0,6890,2020-07-07 10:32:57.057055+00:00,Normal Payment,,No Fee,0.0
18242.0,7101,2020-07-08 09:04:54.259538+00:00,Normal Payment,,No Fee,0.0
22745.0,5499,2020-06-26 14:41:02.117050+00:00,Normal Payment,5499.0,No Fee,5.0
36970.0,14659,2020-09-05 09:04:17.464655+00:00,Normal Payment,14659.0,No Fee,5.0
12679.0,5959,2020-06-30 12:41:34.876996+00:00,Normal Payment,,No Fee,0.0
99879.0,26349,2020-10-30 12:11:22.407771+00:00,Normal Payment,26349.0,No Fee,5.0
22127.0,6902,2020-07-07 12:40:17.403032+00:00,Normal Payment,6902.0,No Fee,5.0
16923.0,3719,2020-06-17 18:50:35.681296+00:00,Normal Payment,,No Fee,0.0
16424.0,7902,2020-07-14 05:38:58.462572+00:00,Normal Payment,,No Fee,0.0
21860.0,7971,2020-07-14 11:56:57.956070+00:00,Normal Payment,,No Fee,0.0
13521.0,2782,2020-06-09 13:24:23.724947+00:00,Normal Payment,,No Fee,0.0
19855.0,5016,2020-06-24 17:27:29.229357+00:00,Normal Payment,,No Fee,0.0
16327.0,4266,2020-06-19 18:21:19.519881+00:00,Normal Payment,4266.0,No Fee,5.0
16327.0,4266,2020-06-19 18:21:19.519881+00:00,Normal Payment,4266.0,No Fee,5.0
6379.0,7036,2020-07-07 23:27:53.313440+00:00,Normal Payment,,No Fee,0.0
55122.0,18507,2020-09-30 07:52:26.395756+00:00,Normal Payment,18507.0,No Fee,5.0
20434.0,5061,2020-06-24 23:28:19.010524+00:00,Normal Payment,,No Fee,0.0
3120.0,4566,2020-06-22 02:26:26.383608+00:00,Normal Payment,,No Fee,0.0
34762.0,9857,2020-07-28 12:30:29.337349+00:00,Normal Payment,,No Fee,0.0
7245.0,8935,2020-07-19 12:18:26.360732+00:00,Normal Payment,8935.0,No Fee,5.0
7245.0,8935,2020-07-19 12:18:26.360732+00:00,Normal Payment,8935.0,No Fee,5.0
2676.0,8651,2020-07-17 12:30:47.958452+00:00,Normal Payment,8651.0,No Fee,5.0
66688.0,20817,2020-10-13 10:15:59.408388+00:00,Normal Payment,20817.0,No Fee,5.0
21202.0,7059,2020-07-08 06:05:00.198909+00:00,Normal Payment,,No Fee,0.0
33136.0,7945,2020-07-14 09:55:41.298278+00:00,Normal Payment,,No Fee,0.0
83312.0,23243,2020-10-22 22:46:28.219242+00:00,Normal Payment,23243.0,No Fee,5.0
32356.0,7776,2020-07-13 10:07:31.136153+00:00,Normal Payment,,No Fee,0.0
26605.0,6542,2020-07-04 06:59:56.056637+00:00,Normal Payment,,No Fee,0.0
565.0,3000,2020-06-11 10:32:00.392502+00:00,completed,3000.0,rejected_direct_debit,5.0
34582.0,14202,2020-09-01 13:27:44.519173+00:00,Normal Payment,14202.0,No Fee,5.0
34582.0,14202,2020-09-01 13:27:44.519173+00:00,Normal Payment,14202.0,No Fee,5.0
34582.0,14202,2020-09-01 13:27:44.519173+00:00,Normal Payment,14202.0,No Fee,5.0
34582.0,14202,2020-09-01 13:27:44.519173+00:00,Normal Payment,14202.0,No Fee,5.0
10123.0,3145,2020-06-12 11:32:35.235985+00:00,Normal Payment,,No Fee,0.0
17777.0,4174,2020-06-19 11:39:29.400906+00:00,Normal Payment,,No Fee,0.0
32987.0,23940,2020-10-24 08:31:13.993284+00:00,Normal Payment,,No Fee,0.0
18664.0,7165,2020-07-08 14:20:19.991596+00:00,Normal Payment,,No Fee,0.0
13803.0,4264,2020-06-19 18:08:29.854336+00:00,Normal Payment,,No Fee,0.0
6610.0,2884,2020-06-10 10:13:44.774528+00:00,Normal Payment,,No Fee,0.0
26388.0,6508,2020-07-03 18:16:51.392804+00:00,Normal Payment,6508.0,No Fee,5.0
26388.0,6508,2020-07-03 18:16:51.392804+00:00,Normal Payment,6508.0,No Fee,5.0
12487.0,2516,2020-06-03 11:19:55.483801+00:00,Normal Payment,,No Fee,0.0
19466.0,5053,2020-06-24 22:17:27.087156+00:00,Normal Payment,,No Fee,0.0
34092.0,8951,2020-07-19 14:34:58.822722+00:00,completed,8951.0,rejected_direct_debit,5.0
27020.0,6556,2020-07-04 10:01:27.488349+00:00,Normal Payment,,No Fee,0.0
67292.0,23646,2020-10-23 16:34:58.709391+00:00,Normal Payment,23646.0,No Fee,5.0
24526.0,5930,2020-06-30 10:50:11.374731+00:00,Normal Payment,,No Fee,0.0
13405.0,10551,2020-08-02 10:31:29.928757+00:00,Normal Payment,,No Fee,0.0
19461.0,6821,2020-07-06 21:54:35.536513+00:00,Normal Payment,,No Fee,0.0
3121.0,7182,2020-07-08 15:46:29.742376+00:00,Normal Payment,,No Fee,0.0
34846.0,9858,2020-07-28 12:34:45.178232+00:00,Normal Payment,9858.0,No Fee,5.0
20836.0,4952,2020-06-24 10:32:35.457320+00:00,Normal Payment,,No Fee,0.0
13921.0,3064,2020-06-11 23:08:50.386327+00:00,Normal Payment,,No Fee,0.0
10102.0,7622,2020-07-11 15:40:58.198016+00:00,Normal Payment,,No Fee,0.0
10314.0,6820,2020-07-06 21:50:20.529159+00:00,Normal Payment,,No Fee,0.0
7039.0,6829,2020-07-06 23:25:37.900447+00:00,completed,6829.0,rejected_direct_debit,5.0
7039.0,6829,2020-07-06 23:25:37.900447+00:00,completed,6829.0,No Fee,5.0
2329.0,3910,2020-06-18 11:38:59.656523+00:00,Normal Payment,3910.0,No Fee,5.0
2329.0,3910,2020-06-18 11:38:59.656523+00:00,Normal Payment,3910.0,No Fee,5.0
2329.0,3910,2020-06-18 11:38:59.656523+00:00,Normal Payment,3910.0,No Fee,5.0
